EventID,AssignmentID,SubjectID,EventType,EditType,X-CodeState,X-ElapsedTime,X-Intervene,X-Why,X-How
2343208,A81,S487,File.Edit,insert,"main() {
selitys(

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",674,,,
2343209,A81,S487,File.Edit,insert,"main() {
selitys(3

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",676,,,
2343212,A81,S487,File.Edit,insert,"main() {
selitys(3)
  

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",676,,,
2343214,A81,S487,File.Edit,delete,"main() {
selitys(3)
  

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",677,,,
2343214,A81,S487,File.Edit,insert,"main() {
selitys(3)
  s

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",677,,,
2343216,A81,S487,File.Edit,format,"main() {
selitys(3)


  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",677,,,
2343223,A81,S487,File.Edit,insert,"main() {
selitys(3)
selitys

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",679,,,
2343224,A81,S487,File.Edit,insert,"main() {
selitys(3)
selitys(

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",679,,,
2343226,A81,S487,File.Edit,insert,"main() {
selitys(3)
selitys(.

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",680,,,
2343226,A81,S487,File.Edit,delete,"main() {
selitys(3)
selitys(

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",680,,,
2343227,A81,S487,File.Edit,insert,"main() {
selitys(3)
selitys(-

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",681,,,
2343228,A81,S487,File.Edit,insert,"main() {
selitys(3)
selitys(-7

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",681,,,
2343229,A81,S487,File.Edit,insert,"main() {
selitys(3)
selitys(-7)

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",682,,,
2343230,A81,S487,File.Edit,insert,"main() {
selitys(3)
selitys(-7);

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",682,,,
2343231,A81,S487,File.Edit,insert,"main() {
selitys(3);
selitys(-7);

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",684,,,
2343235,A81,S487,File.Edit,format,"main() {
selitys(3);
selitys(-7);


  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",686,,,
2343242,A81,S487,File.Edit,insert,"main() {
selitys(3);
selitys(-7);
selitys

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",687,,,
2343243,A81,S487,File.Edit,insert,"main() {
selitys(3);
selitys(-7);
selitys(

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",688,,,
2343244,A81,S487,File.Edit,insert,"main() {
selitys(3);
selitys(-7);
selitys(0

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",689,,,
2343245,A81,S487,File.Edit,insert,"main() {
selitys(3);
selitys(-7);
selitys(0)

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",689,,,
2343246,A81,S487,File.Edit,insert,"main() {
selitys(3);
selitys(-7);
selitys(0);

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",690,,,
2343253,A81,S487,File.Run,init,"main() {
  selitys(3);
  selitys(-7);
  selitys(0);

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",694,,,
2343254,A81,S487,File.Submit,init,"main() {
  selitys(3);
  selitys(-7);
  selitys(0);

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",700,,,
2343255,A81,S487,File.RequestHelp,,,884,Y,hint,"First, check that your strings match exactly what is expected. They need to be precisely identical. Second, remember that print and return are different.  Print displays a message, and return sends a value back to where the function was called. Which do you need here?"
2343287,A81,S487,File.Init,format,"main() {
  
}
",253106,D,backward,Whoa! You had code that fulfilled some of the subgoals for this problem. Are you sure you want to start again? The next step is to return the correct values. (Remember that return and print are different!)
2343287,A81,S487,File.Init,init,"main() {
  
}
",253106,,,
2343289,A81,S487,File.Edit,paste,"main() {
  selitys(3);
  selitys(-7);
  selitys(0);

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",253119,,,
2343296,A81,S487,File.Edit,delete,"main() {
  selitys(3);
  selitys(-7);
  selitys(0);

  }

selitys(luku) {
  
    if (luku == 0)  {
      ('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",253126,,,
2343302,A81,S487,File.Edit,insert,"main() {
  selitys(3);
  selitys(-7);
  selitys(0);

  }

selitys(luku) {
  
    if (luku == 0)  {
      return('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",253127,Y,subgoal,Well done! return is the correct statement here. It sends a value back to where the function is called.
2343309,A81,S487,File.Edit,delete,"main() {
  selitys(3);
  selitys(-7);
  selitys(0);

  }

selitys(luku) {
  
    if (luku == 0)  {
      return('Nolla!'); }
    else if(luku > 0) {
      ('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",253131,,,
2343315,A81,S487,File.Edit,insert,"main() {
  selitys(3);
  selitys(-7);
  selitys(0);

  }

selitys(luku) {
  
    if (luku == 0)  {
      return('Nolla!'); }
    else if(luku > 0) {
      return('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",253132,,,
2343322,A81,S487,File.Edit,delete,"main() {
  selitys(3);
  selitys(-7);
  selitys(0);

  }

selitys(luku) {
  
    if (luku == 0)  {
      return('Nolla!'); }
    else if(luku > 0) {
      return('Positiivinen luku!'); }
    else if(luku < 0) {
      ('Negatiivinen luku!'); }
  
  }",253135,,,
2343329,A81,S487,File.Run,init,"main() {
  selitys(3);
  selitys(-7);
  selitys(0);

  }

selitys(luku) {
  
    if (luku == 0)  {
      return('Nolla!'); }
    else if(luku > 0) {
      return('Positiivinen luku!'); }
    else if(luku < 0) {
      return('Negatiivinen luku!'); }
  
  }",253140,,,
2343330,A81,S487,File.Run,init,"main() {
  selitys(3);
  selitys(-7);
  selitys(0);

  }

selitys(luku) {
  
    if (luku == 0)  {
      return('Nolla!'); }
    else if(luku > 0) {
      return('Positiivinen luku!'); }
    else if(luku < 0) {
      return('Negatiivinen luku!'); }
  
  }",253147,,,
2343331,A81,S487,File.Submit,init,"main() {
  selitys(3);
  selitys(-7);
  selitys(0);

  }

selitys(luku) {
  
    if (luku == 0)  {
      return('Nolla!'); }
    else if(luku > 0) {
      return('Positiivinen luku!'); }
    else if(luku < 0) {
      return('Negatiivinen luku!'); }
  
  }",253153,,,
2343332,A81,S487,File.Init,init,"main() {
  selitys(3);
  selitys(-7);
  selitys(0);

  }

selitys(luku) {
  
    if (luku == 0)  {
      return('Nolla!'); }
    else if(luku > 0) {
      return('Positiivinen luku!'); }
    else if(luku < 0) {
      return('Negatiivinen luku!'); }
  
  }",253153,,,
2343332,A81,S487,File.Init,format,"main() {
  selitys(3);
  selitys(-7);
  selitys(0);

  }

selitys(luku) {
  
    if (luku == 0)  {
      return('Nolla!'); }
    else if(luku > 0) {
      return('Positiivinen luku!'); }
    else if(luku < 0) {
      return('Negatiivinen luku!'); }
  
  }",253153,,,
2343337,A81,S487,File.Edit,edit,"main() {
  selitys(3);
  selitys(-7);
  selitys(0);

  }

selitys(luku) {
  
    if (luku == 0)  {
      return('Nolla!'); }
    else if(luku > 0) {
      return('Positiivinen!'); }
    else if(luku < 0) {
      return('Negatiivinen luku!'); }
  
  }",253161,,,
2343343,A81,S487,File.Run,init,"main() {
  selitys(3);
  selitys(-7);
  selitys(0);

  }

selitys(luku) {
  
    if (luku == 0)  {
      return('Nolla!'); }
    else if(luku > 0) {
      return('Positiivinen!'); }
    else if(luku < 0) {
      return('Negatiivinen!'); }
  
  }",253165,Y,subgoal,Congratulations! Try submitting your code -- you've met both subgoals for this problem.
2343344,A81,S487,File.Submit,init,"main() {
  selitys(3);
  selitys(-7);
  selitys(0);

  }

selitys(luku) {
  
    if (luku == 0)  {
      return('Nolla!'); }
    else if(luku > 0) {
      return('Positiivinen!'); }
    else if(luku < 0) {
      return('Negatiivinen!'); }
  
  }",253171,,,
2338759,A81,S511,File.Init,init,"main() {
  
}
",0,,,
2338759,A81,S511,File.Init,format,"main() {
  
}
",0,,,
2338767,A81,S511,File.Edit,insert,"main() {
  
}
selitys",1,,,
2338768,A81,S511,File.Edit,insert,"main() {
  
}
selitys(",2,,,
2338772,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku",3,,,
2338774,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) ",3,,,
2338776,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
",6,,,
2338777,A81,S511,File.Edit,format,"main() {
  
}
selitys(luku) {
  ",6,,,
2338780,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if ",35,,,
2338782,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if ( ",37,,,
2338800,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if ( likkuuku ",43,,,
2338800,A81,S511,File.Edit,delete,"main() {
  
}
selitys(luku) {
  if ( ",43,,,
2338801,A81,S511,File.Edit,format,"main() {
  
}
selitys(luku) {
  if (",43,,,
2338808,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku ",47,,,
2338810,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > ",52,,,
2338811,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0",54,,,
2338813,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) ",60,,,
2338815,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
",69,,,
2338816,A81,S511,File.Edit,format,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    ",69,,,
2338825,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    return ",73,,,
2338829,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    return Ne",105,,,
2338829,A81,S511,File.Edit,delete,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    return ",105,,,
2338841,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    return Positiivinen",108,,,
2338842,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    return Positiivinen!",108,,,
2338843,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    return Positiivinen!'",111,,,
2338844,A81,S511,File.Edit,paste,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    return 'Positiivinen!'",114,,,
2338845,A81,S511,File.Edit,paste,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    ",137,D,backward,Are you certain you want remove the return statement? It seemed to be doing exactly what is expected minus the missing semicolon.
2338850,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print",138,,,
2338851,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print(",139,,,
2338874,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!'",145,,,
2338875,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!')",146,,,
2338877,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
",155,,,
2338878,A81,S511,File.Edit,format,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
    ",155,,,
2338879,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
    {",158,,,
2338883,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
    {elseelse",159,,,
2338883,A81,S511,File.Edit,delete,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
    {else",159,,,
2338884,A81,S511,File.Edit,format,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
    {else ",159,,,
2338887,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
    {else if ",161,,,
2338888,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
    {else if (",161,,,
2338889,A81,S511,File.Edit,delete,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
    else if (",174,,,
2338892,A81,S511,File.Edit,paste,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
  }else if (",176,,,
2338897,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
  }else if (luku ",188,,,
2338898,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
  }else if (luku >",188,,,
2338899,A81,S511,File.Edit,delete,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
  }else if (luku ",189,,,
2338901,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
  }else if (luku < ",190,,,
2338902,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
  }else if (luku < 0",190,,,
2338904,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
  }else if (luku < 0) ",191,,,
2338906,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
  }else if (luku < 0) {
",198,,,
2338907,A81,S511,File.Edit,format,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
  }else if (luku < 0) {
    ",198,,,
2338914,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
  }else if (luku < 0) {
    print",201,,,
2338915,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
  }else if (luku < 0) {
    print(",202,,,
2338933,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
  }else if (luku < 0) {
    print('Negatiivinen'",208,,,
2338934,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
  }else if (luku < 0) {
    print('Negatiivinen')",209,,,
2338936,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
  }else if (luku < 0) {
    print('Negatiivinen');
",214,,,
2338937,A81,S511,File.Edit,format,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
  }else if (luku < 0) {
    print('Negatiivinen');
    ",214,,,
2338938,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
  }else if (luku < 0) {
    print('Negatiivinen');
    {",217,D,logical,Quick feedback. Check that your strings match the output precisely -- down the capitalization and punctuation.
2338939,A81,S511,File.Edit,delete,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
  }else if (luku < 0) {
    print('Negatiivinen');
    ",218,,,
2338942,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
  }else if (luku < 0) {
    print('Negatiivinen');
  }",219,,,
2338949,A81,S511,File.Edit,insert,"main() {
  
}
selitys(luku) {
  if (luku > 0) {
    print('Positiivinen!');
  }else if (luku < 0) {
    print('Negatiivinen');
  }else ",221,,,
